Posted On,BHK,Rent,Size,Floor,Area Locality,City,Bathroom,Area Type_Carpet Area,Area Type_Super Area,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family,Point of Contact_Contact Builder,Point of Contact_Contact Owner
2022-04-29,2,18000,1250,1 out of 4,"Devarachikannahalli, Begur Road",Bangalore,2,0,1,1,0,1,0,0,1
2022-04-29,2,15000,1000,1 out of 4,"Jp Nagar Phase 7, J P Nagar",Bangalore,2,0,1,1,0,1,0,0,1
2022-06-04,1,6000,500,2 out of 3,"Electronic City Phase 2, Electronic City",Bangalore,1,0,1,1,0,1,0,0,1
2022-05-14,3,30000,2000,1 out of 1,"Jp Nagar Phase 6, J P Nagar, Outer Ring Road",Bangalore,3,0,1,1,0,1,0,0,1
2022-04-30,2,12000,850,Ground out of 2,Choodasandra,Bangalore,2,0,1,1,0,1,0,0,1
2022-06-28,2,10000,990,Ground out of 2,"Hbr Layout Block 2, HBR Layout",Bangalore,2,1,0,1,0,1,0,0,1
2022-06-27,2,9500,850,1 out of 2,Raghavendra Layout,Bangalore,1,1,0,1,0,0,0,0,1
2022-05-05,2,16000,1000,4 out of 5,"Kaggadasapura, Indira nagar",Bangalore,2,0,1,1,0,1,0,0,1
2022-06-23,2,9500,650,4 out of 5,Nagvarpalya Main Road,Bangalore,2,0,1,1,0,1,0,0,1
2022-06-16,1,6500,400,2 out of 2,whitefield,Bangalore,1,1,0,1,0,1,0,0,1
2022-06-03,2,13500,1000,2 out of 2,Mylasandra,Bangalore,2,1,0,1,0,1,0,0,1
2022-04-29,2,25000,1350,12 out of 13,Doddaballapur Road,Bangalore,2,0,1,1,0,1,0,0,1
2022-05-23,2,9500,600,2 out of 3,Hbr Layout,Bangalore,2,0,1,1,0,1,0,0,1
2022-06-08,4,190000,4000,Ground out of 2,Koramangala,Bangalore,5,0,1,0,0,1,0,0,1
2022-06-28,2,90000,950,4 out of 5,Aarna Enclave,Bangalore,2,1,0,0,1,1,0,0,1
2022-06-30,2,24000,777,4 out of 8,Yelahanka,Bangalore,2,1,0,1,0,0,1,0,0
2022-06-23,3,15000,1200,2 out of 4,Electronic City,Bangalore,2,1,0,1,0,1,0,0,1
2022-05-10,2,22000,1600,Ground out of 2,Kodigehalli,Bangalore,3,0,1,0,0,1,0,0,1
2022-06-20,3,34000,1500,14 out of 20,Yeshwantpur,Bangalore,3,1,0,1,0,0,0,0,0
2022-06-06,2,12500,570,1 out of 3,Btm Layout Stage 4,Bangalore,2,0,1,1,0,1,0,0,1
2022-07-03,3,28000,1800,18 out of 19,Mysore Road,Bangalore,3,1,0,1,0,1,0,0,1
2022-07-04,2,12000,1100,1 out of 3,Arakere,Bangalore,1,0,1,1,0,1,0,0,1
2022-06-23,1,8000,400,Ground out of 2,"Lingarajapuram, Lingarajapuram, Hennur Main Road",Bangalore,1,0,1,0,1,1,0,0,1
2022-06-11,1,7500,750,1 out of 1,Bettadasanapura,Bangalore,1,1,0,1,0,1,0,0,1
2022-06-03,2,34000,1400,5 out of 5,HRBR Layout Block 1,Bangalore,2,1,0,0,0,0,0,0,0
2022-06-27,3,32000,1789,8 out of 13,Yelahanka,Bangalore,3,0,1,1,0,0,1,0,0
2022-05-23,2,14500,650,1 out of 2,"Maruthi Nagar-Kaggadasapura, Kaggadasapura",Bangalore,1,1,0,1,0,1,0,0,1
2022-04-29,2,16000,1200,2 out of 4,Hulimavu,Bangalore,2,0,1,1,0,1,0,0,1
2022-04-29,1,7500,460,3 out of 4,Singahalli,Bangalore,1,0,1,1,0,1,0,0,1
2022-06-24,2,7500,500,1 out of 2,"Kammagondahalli, Jalahalli",Bangalore,1,1,0,1,0,1,0,0,1
2022-07-06,2,19500,1080,Ground out of 2,Bda Layout -Lingarajapuram,Bangalore,2,1,0,1,0,0,1,0,1
2022-06-10,3,75000,2000,1 out of 5,Dhobi Ghat- Rajajinagar,Bangalore,2,1,0,0,0,0,0,0,0
2022-07-06,2,16500,1100,2 out of 3,Hbr Layout,Bangalore,2,0,1,1,0,1,0,0,1
2022-06-01,2,14500,1025,8 out of 9,Chandapura,Bangalore,2,0,1,0,1,0,0,0,1
2022-06-27,2,16000,650,Ground out of 3,"Aradhana Layout, Arakere",Bangalore,2,1,0,0,1,1,0,0,1
2022-05-23,2,8000,800,1 out of 3,Mahadevapura,Bangalore,1,0,1,1,0,1,0,0,1
2022-07-06,3,280000,2800,6 out of 30,Rajajinagar,Bangalore,3,1,0,0,0,1,0,0,0
2022-05-19,2,21000,1100,3 out of 4,Hennur Main Road,Bangalore,2,1,0,0,0,0,0,0,0
2022-05-19,3,30000,1300,2 out of 4,Maruthi Sevanagar,Bangalore,3,1,0,1,0,0,0,0,0
2022-06-16,3,65000,2000,3 out of 6,Frazer Town,Bangalore,3,0,1,1,0,0,0,0,0
2022-06-16,3,180000,2500,4 out of 8,Mahatma Gandhi Road,Bangalore,3,1,0,0,1,0,0,0,0
2022-06-08,2,10000,600,2 out of 4,Hommadevanahalli,Bangalore,2,0,1,1,0,1,0,0,1
2022-07-07,2,12000,630,3 out of 5,Whitefield,Bangalore,2,0,1,0,0,1,0,0,1
2022-07-07,2,9000,550,Ground out of 2,Hosakerehalli,Bangalore,2,0,1,0,1,1,0,0,1
2022-06-01,2,22000,1025,3 out of 3,Basaveshvara Nagar,Bangalore,2,0,1,1,0,0,1,0,1
2022-05-08,1,10000,500,1 out of 4,Kadugodi Pattalamma Layout,Bangalore,1,1,0,1,0,0,0,0,1
2022-05-25,3,48000,1286,8 out of 16,Hebbal,Bangalore,3,1,0,1,0,0,0,0,0
2022-06-22,1,11000,800,Ground out of 4,Adugodi,Bangalore,1,0,1,1,0,1,0,0,1
2022-06-09,2,11000,900,1 out of 3,"Singasandra, Hosur Road",Bangalore,2,0,1,1,0,1,0,0,1
2022-06-23,3,40000,1618,2 out of 4,Yelahanka New Town,Bangalore,3,0,1,1,0,1,0,0,1
2022-06-08,1,10000,500,2 out of 5,Marathahalli-Sarjapur Outer Ring Road,Bangalore,1,0,1,1,0,1,0,0,1
2022-06-27,1,6500,450,Ground out of 2,Garden City University,Bangalore,1,1,0,1,0,1,0,0,1
2022-04-29,2,18000,850,3 out of 4,Padmanabha Nagar,Bangalore,2,0,1,1,0,1,0,0,1
2022-07-07,3,22000,1374,Ground out of 16,Kanakapura Road,Bangalore,2,0,1,1,0,0,1,0,0
2022-05-30,3,28000,1600,2 out of 4,Banaswadi,Bangalore,3,0,1,1,0,1,0,0,1
2022-06-10,1,6200,400,2 out of 3,Nagarbhavi,Bangalore,1,0,1,1,0,1,0,0,1
2022-06-12,3,110000,1500,6 out of 16,Hebbal,Bangalore,3,1,0,0,0,1,0,0,0
2022-06-15,2,5500,800,1 out of 4,Kengeri Hobli,Bangalore,1,0,1,0,1,1,0,0,1
2022-05-21,3,50000,1580,3 out of 3,Koramangala 8Th Block,Bangalore,3,1,0,0,1,0,0,0,0
2022-06-23,2,12000,700,Ground out of 2,Agrahara Layout,Bangalore,1,1,0,1,0,1,0,0,1
2022-05-08,2,11500,700,Ground out of 2,Sadashiva Nagar,Bangalore,1,0,1,1,0,1,0,0,1
2022-06-20,1,16000,550,1 out of 7,"Doddanekundi, Kartik Nagar",Bangalore,1,1,0,1,0,1,0,0,0
2022-06-16,1,11000,450,4 out of 4,Krishna Reddy Layout -Domlur,Bangalore,1,1,0,1,0,1,0,0,0
2022-06-18,4,150000,4550,3 out of 5,"Jakkur Plantation, Jakkuru, Bellary Road",Bangalore,5,0,1,1,0,0,1,0,0
2022-06-30,1,9000,400,1 out of 1,"Laxminarayana Layout, Munnekollal",Bangalore,1,0,1,1,0,0,0,0,1
2022-07-07,1,6000,650,Ground out of 3,Jnana Ganga Nagar,Bangalore,1,0,1,1,0,1,0,0,1
2022-07-04,2,12000,700,1 out of 4,Bagalur,Bangalore,2,0,1,1,0,1,0,0,1
2022-05-27,2,16000,1333,2 out of 4,"Ms Palya, Vidyaranyapura",Bangalore,2,0,1,0,1,0,0,0,1
2022-05-31,3,35000,1500,1 out of 4,Vasanth Nagar,Bangalore,2,1,0,1,0,1,0,0,0
2022-05-27,1,9000,425,2 out of 5,"Murugeshpalya, Airport Road",Bangalore,1,1,0,1,0,1,0,0,0
2022-05-27,1,8000,300,Ground out of 3,Airport Road,Bangalore,1,0,1,0,1,1,0,0,1
2022-06-30,2,13500,650,2 out of 3,Vijayanagar,Bangalore,2,1,0,0,1,0,1,0,1
2022-06-15,2,14000,800,Ground out of 2,"Banashankari Stage 2, Banashankari",Bangalore,2,0,1,1,0,0,1,0,1
2022-07-07,2,14000,1200,2 out of 3,Srinivaspura,Bangalore,2,1,0,1,0,0,1,0,1
2022-05-05,1,4700,500,1 out of 4,Chikkabanavara,Bangalore,1,0,1,0,1,1,0,0,1
2022-05-05,2,17000,1000,3 out of 4,Mavalli,Bangalore,2,0,1,1,0,1,0,0,1
2022-06-04,2,11000,600,1 out of 3,K R Puram,Bangalore,2,0,1,1,0,1,0,0,1
2022-06-08,1,12000,600,2 out of 3,Thanisandra,Bangalore,1,0,1,1,0,1,0,0,1
2022-04-27,3,30000,1875,3 out of 3,"Jp Nagar Phase 1, J P Nagar",Bangalore,2,0,1,1,0,1,0,0,1
2022-05-05,2,12000,1000,Ground out of 4,K R Puram,Bangalore,2,0,1,1,0,1,0,0,1
2022-05-05,3,21000,1300,3 out of 3,Hormavu Ring Road,Bangalore,2,0,1,0,0,1,0,0,1
2022-05-14,1,6000,350,3 out of 4,Sunkadakatte,Bangalore,1,0,1,0,1,1,0,0,1
2022-06-04,2,18500,900,2 out of 3,Rajajinagar,Bangalore,2,0,1,0,1,1,0,0,1
2022-04-27,1,4750,200,2 out of 2,"Chamundeshwari Layout, Arakere",Bangalore,1,1,0,1,0,1,0,0,1
2022-05-23,2,15000,700,1 out of 5,Yeshwantpur,Bangalore,2,0,1,1,0,1,0,0,1
2022-05-14,2,17600,1000,1 out of 4,Hosur Road,Bangalore,2,1,0,1,0,0,0,0,1
2022-06-10,3,35000,1700,10 out of 13,Thanisandra,Bangalore,3,1,0,1,0,1,0,0,0
2022-05-27,2,8000,600,2 out of 3,Ullal Main Road,Bangalore,1,0,1,1,0,1,0,0,1
2022-05-05,1,7000,650,2 out of 5,Rayasandra,Bangalore,1,0,1,1,0,1,0,0,1
2022-05-05,2,15000,750,Ground out of 2,Byrathi,Bangalore,1,0,1,1,0,1,0,0,1
2022-05-10,3,30000,1750,1 out of 3,"Chowdeshwari Layout, Yelahanka",Bangalore,3,0,1,1,0,1,0,0,1
2022-06-02,3,100000,1950,3 out of 3,Koramangala Block 3,Bangalore,3,1,0,1,0,1,0,0,0
2022-05-23,2,18000,1065,2 out of 5,Horamavu,Bangalore,2,1,0,1,0,1,0,0,0
2022-05-23,2,8000,600,Ground out of 1,Nagadevana Halli,Bangalore,1,0,1,1,0,1,0,0,1
2022-05-23,2,9000,600,2 out of 4,Laggere,Bangalore,1,0,1,1,0,1,0,0,1
2022-06-27,1,6000,500,Ground out of 2,Doddanagamangala,Bangalore,1,0,1,0,1,1,0,0,1
2022-07-04,2,7500,600,Ground out of 2,K R Puram,Bangalore,1,0,1,1,0,1,0,0,1
2022-07-04,1,15000,600,5 out of 5,"A Narayanapura, Mahadevapura",Bangalore,1,1,0,1,0,1,0,0,0
2022-07-06,2,10000,900,1 out of 1,"Chikbasavnapura, Krishnarajapura",Bangalore,1,1,0,1,0,1,0,0,1
2022-06-23,2,14000,500,Ground out of 3,Shivaji Nagar,Bangalore,2,0,1,1,0,1,0,0,1
2022-05-23,1,7000,600,2 out of 3,Sunkadakatte,Bangalore,1,0,1,0,1,1,0,0,1
2022-07-06,3,60000,1710,6 out of 18,"Ambedkar Colony, Yelahanka",Bangalore,3,1,0,0,1,1,0,0,0
2022-05-23,1,6000,600,3 out of 4,Doddabidarakallu,Bangalore,1,0,1,0,1,0,0,0,1
2022-06-13,3,17000,1100,1 out of 3,Anjanapura,Bangalore,2,1,0,1,0,1,0,0,1
2022-05-06,2,15000,920,4 out of 4,Yelahanka,Bangalore,2,0,1,1,0,1,0,0,1
2022-05-30,1,8200,750,2 out of 4,"Aecs Layout-Singasandra, Singasandra, Hosur Road",Bangalore,1,0,1,1,0,1,0,0,1
2022-07-07,1,8500,300,2 out of 3,Bommanahalli,Bangalore,1,0,1,1,0,1,0,0,1
2022-05-23,3,20000,1660,1 out of 3,"Doddathoguru, Electronic City",Bangalore,2,1,0,1,0,1,0,0,1
2022-05-23,1,8000,400,2 out of 3,"Vimanapura, Airport Road",Bangalore,1,0,1,1,0,1,0,0,1
2022-04-29,2,20000,300,1 out of 3,Nagarathpete,Bangalore,1,0,1,1,0,1,0,0,1
2022-05-26,1,11500,300,1 out of 2,"Cooke Town, Cooke Town",Bangalore,1,1,0,0,1,0,0,0,1
2022-05-16,3,30000,2000,3 out of 3,"Jakkur Plantation, Jakkuru, Bellary Road",Bangalore,2,1,0,0,0,1,0,0,1
2022-06-12,3,22000,1200,4 out of 4,Doddakammanahalli,Bangalore,3,1,0,1,0,0,0,0,1
2022-04-28,1,6500,300,2 out of 3,Hebbal,Bangalore,1,0,1,1,0,1,0,0,1
2022-05-25,1,6500,700,Ground out of 1,Hosakerehalli,Bangalore,1,0,1,0,1,1,0,0,1
2022-05-18,2,16000,850,Ground out of 2,"Jp Nagar Phase 1, J P Nagar",Bangalore,3,0,1,1,0,1,0,0,1
2022-05-26,1,24000,700,7 out of 7,"Domlur, Domlur",Bangalore,1,1,0,0,0,1,0,0,0
2022-07-07,1,15000,455,2 out of 4,"Murugeshpalya, Airport Road",Bangalore,1,1,0,1,0,1,0,0,0
2022-06-26,2,18000,1000,Ground out of 4,"Sai Colony, Krishnarajapura",Bangalore,2,1,0,1,0,1,0,0,1
2022-05-30,1,8500,600,1 out of 2,Shivaji Nagar,Bangalore,1,0,1,1,0,1,0,0,1
2022-05-23,1,4000,250,Ground out of 2,Vijayanagar,Bangalore,1,0,1,0,1,1,0,0,1
2022-05-23,1,5000,400,1 out of 2,T Dasarahalli,Bangalore,1,0,1,0,1,1,0,0,1
2022-07-04,2,22000,1200,3 out of 5,Mahadevapura,Bangalore,2,1,0,1,0,1,0,0,0
2022-04-27,1,12000,500,2 out of 5,"Electronics City Phase 1, Electronic City",Bangalore,1,1,0,1,0,0,0,0,1
2022-05-23,1,9000,350,2 out of 3,Btm Layout,Bangalore,1,0,1,0,1,1,0,0,1
2022-04-29,2,7500,1100,Ground out of 3,"Vinayak Nagar, Kattigenahalli",Bangalore,2,0,1,1,0,1,0,0,1
2022-06-04,2,30000,1650,2 out of 3,Ganga Nagar,Bangalore,3,0,1,0,1,1,0,0,1
2022-05-05,4,14000,1000,Ground out of 4,"Electronic City Phase 2, Electronic City",Bangalore,2,0,1,1,0,1,0,0,1
2022-06-19,2,9250,500,2 out of 3,Banashankari,Bangalore,1,0,1,1,0,1,0,0,1
2022-06-29,1,13000,700,1 out of 5,Gh society,Bangalore,2,0,1,1,0,1,0,0,1
2022-05-23,2,12000,1200,Ground out of 5,Vijayanagar,Bangalore,2,0,1,0,1,1,0,0,1
2022-04-27,1,12000,600,1 out of 2,Wilson Garden,Bangalore,1,0,1,0,1,1,0,0,1
2022-05-01,2,10000,925,2 out of 5,Electronic City,Bangalore,2,0,1,0,1,1,0,0,1
2022-07-09,3,60000,2400,Ground out of 8,Koramangala,Bangalore,3,1,0,1,0,0,0,0,0
2022-05-23,3,35000,1500,1 out of 9,Hebbal,Bangalore,3,1,0,1,0,1,0,0,0
2022-05-27,2,12000,600,Ground out of 4,"Dooravani Nagar, Dooravani Nagar",Bangalore,2,0,1,0,1,1,0,0,1
2022-05-27,1,14000,435,3 out of 5,"Murugeshpalya, Airport Road",Bangalore,1,1,0,1,0,1,0,0,0
2022-05-14,1,8000,650,Ground out of 1,"Srinivasa Nagar-Banashankari, Banashankari",Bangalore,1,1,0,1,0,1,0,0,1
2022-06-15,2,11000,700,Ground out of 2,Uttarahalli,Bangalore,2,1,0,1,0,1,0,0,1
2022-06-30,2,20000,890,5 out of 12,Yelahanka,Bangalore,2,1,0,1,0,1,0,0,0
2022-06-23,1,12500,600,3 out of 4,Hbr Layout,Bangalore,1,0,1,0,0,1,0,0,1
2022-06-23,2,35000,1250,3 out of 4,Cunningham Road,Bangalore,2,1,0,1,0,1,0,0,0
2022-07-04,3,26000,1350,2 out of 5,Mahadevapura,Bangalore,2,1,0,1,0,1,0,0,0
2022-07-06,3,85000,2600,8 out of 18,Hebbal,Bangalore,4,1,0,1,0,0,1,0,0
2022-05-27,1,14000,440,2 out of 5,"Murugeshpalya, Airport Road",Bangalore,1,1,0,1,0,1,0,0,0
2022-05-18,2,22000,1150,1 out of 4,Electronic City,Bangalore,2,1,0,1,0,1,0,0,1
2022-05-16,1,7000,450,2 out of 4,"Electronic City Phase 2, Electronic City",Bangalore,1,0,1,1,0,1,0,0,1
2022-04-29,2,16000,1150,3 out of 5,Nri Layout,Bangalore,2,0,1,0,0,1,0,0,1
2022-05-28,2,11000,600,2 out of 5,Gottigere,Bangalore,1,1,0,0,1,0,0,0,1
2022-06-30,2,20000,980,4 out of 12,Yelahanka,Bangalore,2,1,0,1,0,0,1,0,0
2022-07-05,3,60000,1850,3 out of 3,Halasuru,Bangalore,3,1,0,0,0,1,0,0,1
2022-05-31,2,5000,625,1 out of 3,Kadabagere,Bangalore,2,1,0,1,0,1,0,0,1
2022-05-27,1,4000,100,2 out of 3,"Itc Colony, Maruthi Sevanagar",Bangalore,2,0,1,1,0,1,0,0,1
2022-07-05,2,15000,1200,1 out of 1,Varthur,Bangalore,1,1,0,1,0,1,0,0,1
2022-05-01,3,18000,1200,Ground out of 4,Bagalakunte,Bangalore,2,1,0,1,0,1,0,0,1
2022-06-14,2,12000,1080,1 out of 2,Punyabhoomi Layout,Bangalore,1,1,0,1,0,0,0,0,1
2022-05-14,1,8500,700,1 out of 3,Amrutahalli,Bangalore,1,0,1,1,0,1,0,0,1
2022-05-05,2,11000,800,Ground out of 1,"Panduranga Nagar, bannerghatta main Road",Bangalore,2,0,1,0,1,1,0,0,1
2022-05-05,3,42000,1880,14 out of 14,whitefield,Bangalore,2,0,1,1,0,0,1,0,1
2022-04-29,2,25000,1305,1 out of 8,Jakkur,Bangalore,2,0,1,1,0,1,0,0,1
2022-04-29,1,8500,600,3 out of 5,Sahakara Nagar,Bangalore,1,0,1,1,0,1,0,0,1
2022-06-08,2,12500,950,2 out of 8,Yelahanka Dodda Ballapur Road,Bangalore,2,0,1,1,0,1,0,0,1
2022-06-20,2,18000,1188,Ground out of 4,"Hegde Nagar, R.K.Hegde Nagar",Bangalore,2,0,1,0,1,1,0,0,1
2022-06-23,1,6000,500,2 out of 3,Vijayanagar,Bangalore,1,0,1,0,1,1,0,0,1
2022-05-27,2,9000,875,Ground out of 1,"Kereguddadahalli, chikkabanavara Bangalore",Bangalore,2,0,1,1,0,1,0,0,1
2022-06-23,3,54000,2100,3 out of 4,Wilson garden Bangalore,Bangalore,3,1,0,0,1,0,0,0,0
2022-05-05,3,22000,1200,2 out of 4,Annapurneshwari Nagar,Bangalore,2,0,1,0,0,1,0,0,1
2022-07-06,3,120000,2390,3 out of 17,Rajajinagar,Bangalore,3,0,1,1,0,1,0,0,1
2022-06-20,1,7000,600,1 out of 3,Ramamurthy Nagar,Bangalore,1,0,1,1,0,1,0,0,1
2022-06-10,2,28000,1150,1 out of 2,"Hrbr Layout Block 2, Kalyan Nagar, Outer Ring Road",Bangalore,2,1,0,1,0,0,1,0,0
2022-06-12,3,55000,1788,Ground out of 1,Koramangala Block 4,Bangalore,3,1,0,1,0,0,1,0,0
2022-05-23,2,19000,1250,3 out of 3,Electronic City,Bangalore,2,0,1,1,0,1,0,0,1
2022-07-04,1,11000,600,4 out of 5,Mahadevapura,Bangalore,1,1,0,1,0,1,0,0,0
2022-07-04,3,18000,1600,2 out of 4,"Vimanapura, Airport Road",Bangalore,2,0,1,1,0,1,0,0,1
2022-07-06,3,70000,1520,23 out of 25,"Sena Vihar, Kammanahalli",Bangalore,4,1,0,1,0,1,0,0,0
2022-06-15,1,12000,550,1 out of 3,Koramangala,Bangalore,1,1,0,1,0,0,0,0,0
2022-05-05,2,18000,1100,2 out of 4,K R Puram,Bangalore,2,0,1,1,0,1,0,0,1
2022-05-12,2,30000,1100,2 out of 5,Hsr Layout,Bangalore,2,1,0,1,0,1,0,0,0
2022-07-04,2,10000,1100,Ground out of 3,Chikkabanavara,Bangalore,2,0,1,1,0,1,0,0,1
2022-05-05,1,6000,400,1 out of 3,Nandini Layout,Bangalore,1,0,1,0,1,1,0,0,1
2022-07-07,1,4500,300,3 out of 3,"Virat Nagar, Bommanahalli",Bangalore,1,0,1,1,0,1,0,0,1
2022-06-16,1,8000,500,Ground out of 3,Rajarajeshwari Nagar,Bangalore,1,0,1,1,0,1,0,0,1
2022-05-19,2,20000,1100,3 out of 4,Hennur Main Road,Bangalore,2,1,0,0,0,0,0,0,0
2022-06-27,2,17500,1000,1 out of 3,"Dodda Banaswadi, Banaswadi",Bangalore,2,1,0,0,1,0,1,0,1
2022-05-27,2,22000,850,Ground out of 4,"Jp Nagar Phase 5, J P Nagar, Outer Ring Road",Bangalore,2,0,1,1,0,1,0,0,1
2022-05-27,2,17000,1020,2 out of 5,Bommanahalli,Bangalore,2,0,1,1,0,1,0,0,1
2022-05-19,2,22000,1250,1 out of 1,Kammanahalli,Bangalore,2,0,1,0,1,0,0,0,1
2022-05-05,3,24000,1400,2 out of 4,"Jalahalli, Jalahalli, Outer Ring Road",Bangalore,3,0,1,1,0,1,0,0,1
2022-05-05,1,12000,600,1 out of 3,Koramangala,Bangalore,1,0,1,0,1,1,0,0,1
2022-06-20,1,4500,200,4 out of 5,T Dasarahalli,Bangalore,1,0,1,0,1,1,0,0,1
2022-05-23,1,5000,300,Ground out of 3,Basaveshvara Nagar,Bangalore,1,0,1,0,1,1,0,0,1
2022-05-23,1,6000,400,1 out of 3,"Vyalikaval, Malleshwaram",Bangalore,1,0,1,0,0,1,0,0,1
2022-05-14,1,11000,450,3 out of 4,Rajamahal Guttahalli,Bangalore,1,0,1,1,0,1,0,0,1
2022-05-22,2,20000,1180,1 out of 4,C V Raman Nagar,Bangalore,2,0,1,1,0,1,0,0,1
2022-07-06,3,35000,1460,6 out of 12,Jakkur,Bangalore,3,1,0,0,1,0,0,0,0
2022-05-23,3,24000,1464,2 out of 5,"Singasandra, Hosur Road",Bangalore,3,1,0,1,0,1,0,0,1
2022-06-24,2,10000,700,Lower Basement out of 3,"Jp Nagar Phase 5, J P Nagar, Outer Ring Road",Bangalore,2,1,0,1,0,0,0,0,1
2022-06-02,2,16000,680,1 out of 10,Devanahalli,Bangalore,2,1,0,1,0,1,0,0,1
2022-06-12,3,100000,2750,5 out of 9,Prestige Acropolis,Bangalore,4,1,0,1,0,0,0,0,0
2022-05-23,2,14000,800,Ground out of 2,Vijayanagar,Bangalore,1,0,1,1,0,1,0,0,1
2022-06-07,2,7500,600,3 out of 4,Karihobanahalli,Bangalore,1,1,0,0,1,0,0,0,1
2022-05-15,3,16000,1200,1 out of 4,"Gubbalala, Subramanyapura",Bangalore,3,1,0,0,1,0,0,0,1
2022-05-12,4,65000,3200,18 out of 19,Kothanur,Bangalore,3,1,0,1,0,1,0,0,0
2022-05-10,2,18000,1800,1 out of 3,Hebbal Kempapura,Bangalore,2,0,1,1,0,1,0,0,1
2022-05-23,1,8000,500,2 out of 2,Frazer Town,Bangalore,1,0,1,0,0,1,0,0,1
2022-05-23,2,11000,1200,Ground out of 2,"Kadugondanahalli, Kadugondanahalli",Bangalore,2,0,1,0,1,1,0,0,1
2022-06-08,1,8000,750,1 out of 3,"Prakruthi Township, Hennur",Bangalore,1,0,1,0,1,1,0,0,1
2022-06-29,1,13000,700,1 out of 5,GH Society,Bangalore,2,0,1,1,0,1,0,0,1
2022-06-20,2,30000,1000,12 out of 23,Yeshwantpur,Bangalore,2,1,0,0,1,0,0,0,0
2022-06-24,2,14000,800,1 out of 3,"Keshav Puram, Tri Nagar",Delhi,2,0,1,1,0,1,0,0,1
2022-06-30,1,20000,200,Ground out of 2,Hauz Khas,Delhi,1,0,1,0,0,0,0,0,1
2022-06-26,3,80000,1800,1 out of 3,South Extension 1,Delhi,3,1,0,1,0,1,0,0,1
2022-06-08,1,9500,400,2 out of 4,Neb Sarai,Delhi,1,1,0,0,1,1,0,0,0
2022-06-08,3,14000,600,2 out of 4,kst chattarpur Apartments,Delhi,3,1,0,0,1,0,0,0,0
2022-05-28,3,65000,1550,1 out of 3,"Shivalik, Malviya Nagar",Delhi,3,1,0,1,0,0,0,0,0
2022-07-01,2,18500,650,2 out of 4,Freedom Fighters Enclave,Delhi,2,1,0,0,1,0,0,0,1
2022-07-03,2,40000,850,2 out of 4,"Amar Colony, Lajpat Nagar",Delhi,2,1,0,0,1,1,0,0,0
2022-06-12,4,90000,2000,Ground out of 4,Vasant Kunj,Delhi,4,1,0,0,1,0,0,0,0
2022-05-14,1,3500,180,Ground out of 2,"Ganesh Nagar, Tilak Nagar",Delhi,1,0,1,0,1,1,0,0,1
2022-07-09,3,25000,140,Ground out of 3,Janakpuri,Delhi,2,1,0,1,0,0,0,0,0
2022-07-04,1,9000,450,1 out of 4,Sudarshan Park,Delhi,1,1,0,1,0,1,0,0,1
2022-06-20,3,90000,2500,1 out of 3,New Friends Colony,Delhi,3,1,0,1,0,1,0,0,0
2022-06-06,1,22000,720,3 out of 3,Shakti Nagar,Delhi,1,1,0,0,1,1,0,0,1
2022-06-04,2,12000,400,2 out of 4,kst chattarpur Apartments,Delhi,1,1,0,0,1,0,0,0,0
2022-06-05,2,11000,450,1 out of 4,Uttam Nagar,Delhi,1,1,0,0,1,0,0,0,1
2022-04-30,1,20000,250,1 out of 1,"Nizamuddin East, Nizamuddin",Delhi,1,1,0,1,0,1,0,0,1
2022-06-18,4,260000,3000,4 out of 4,"Safdarjung Development Area, Hauz Khas",Delhi,5,0,1,1,0,1,0,0,0
2022-05-12,2,11000,550,3 out of 5,New Ashok Nagar,Delhi,2,1,0,0,1,0,0,0,0
2022-05-04,2,10000,450,3 out of 4,Pandav Nagar,Delhi,1,1,0,0,1,1,0,0,1
2022-06-25,3,60000,2500,2 out of 3,Saket,Delhi,3,1,0,0,1,0,0,0,0
2022-06-20,4,350000,800,1 out of 4,Green Park,Delhi,4,0,1,0,1,1,0,0,0
2022-06-27,2,16000,100,3 out of 3,Rohini Sector 24,Delhi,2,0,1,0,1,0,0,0,1
2022-05-14,1,16000,400,2 out of 3,Subhash Nagar,Delhi,1,1,0,0,0,0,0,0,1
2022-06-12,2,12000,750,1 out of 3,Dwarka Mor,Delhi,2,1,0,1,0,0,0,0,1
2022-07-07,1,8000,400,1 out of 4,Laxmi Nagar,Delhi,1,1,0,1,0,1,0,0,0
2022-06-30,3,14000,1100,Ground out of 3,Dwarka Mor,Delhi,2,1,0,1,0,1,0,0,0
2022-06-08,1,14900,450,Ground out of 5,Rohini Sector 18,Delhi,1,1,0,0,0,1,0,0,1
2022-04-27,2,15000,850,3 out of 3,Rohini Sector 23,Delhi,2,1,0,0,1,1,0,0,1
2022-07-09,3,10000,600,3 out of 4,Laxmi Nagar,Delhi,1,1,0,1,0,1,0,0,0
2022-05-13,2,40000,750,1 out of 4,New Rajendra Nagar,Delhi,2,1,0,0,1,1,0,0,0
2022-05-29,1,9000,500,1 out of 4,Neb Sarai,Delhi,1,1,0,1,0,0,0,0,0
2022-06-17,1,7000,350,2 out of 4,Laxmi Nagar,Delhi,1,1,0,1,0,1,0,0,0
2022-06-04,2,13500,623,2 out of 3,"Ganesh Nagar, Tilak Nagar",Delhi,1,1,0,0,0,1,0,0,1
